13;0.050630;0.003094;0.017655;0.050916;0.024843;0.129241;0.061010;0.046956;0.143939;0.032039;0.041456;0.108581;0.139322;0.110895;0.096955;0.020833;0.041030;0.030266;0.149365;0.125606;0.114106;0.095666;0.061354;0.138664;0.073386;0.022416;0.083849;0.057901;0.223233;0.159312;0.208480;0.087482;0.091629;0.084417;0.065577;0.108118;0.103624;0.172774;0.175322;0.088624;0.135970;0.068888;0.135051;0.129909;0.166897;0.159053;0.182359;0.096266;0.166374;0.185572;0.031108;0.179452;0.146884;0.093925;0.230740;0.091235;0.092203;0.222263;0.117412;0.179603;0.226264;0.119214;0.161643;0.136312;
13;0.057078;0.175044;0.113526;0.086306;0.097785;0.029552;0.025658;0.077640;0.045422;0.025882;0.118755;0.095944;0.134238;0.029909;0.077498;0.058751;0.099827;0.050421;0.063331;0.037896;0.187042;0.015342;0.065757;0.018833;0.192862;0.071643;0.113226;0.035208;0.032406;0.085456;0.195221;0.188001;0.160621;0.118857;0.163729;0.113245;0.175985;0.169593;0.165211;0.195727;0.068032;0.107256;0.038584;0.010602;0.141404;0.137408;0.170908;0.160695;0.051258;0.166035;0.049423;0.153693;0.146543;0.189362;0.201061;0.185386;0.184814;0.066099;0.143035;0.088428;0.167740;0.149403;0.185573;0.146833;
43;0.077133;0.063431;0.094405;0.091161;0.079388;0.137171;0.050670;0.117042;0.159219;0.074626;0.018337;0.122433;0.103118;0.028918;0.071510;0.022319;0.146636;0.110837;0.080051;0.066120;0.079986;0.057517;0.140145;0.062726;0.135509;0.116981;0.133807;0.066535;0.022316;0.088002;0.126264;0.065147;0.112038;0.070714;0.068865;0.062097;0.088928;0.078838;0.142038;0.035727;0.153607;0.141221;0.119360;0.165645;0.171571;0.148090;0.148263;0.107706;0.144293;0.154958;0.161445;0.112435;0.169640;0.107628;0.173135;0.122387;0.235104;0.211151;0.220974;0.219288;0.182051;0.171395;0.133010;0.172332;
2025;0.125947;0.123488;0.125762;0.125783;0.127729;0.128117;0.130316;0.129466;0.125446;0.123496;0.125613;0.124712;0.126416;0.126306;0.128464;0.128311;0.124843;0.123778;0.124756;0.123520;0.124761;0.124721;0.126914;0.127049;0.125741;0.124572;0.124894;0.123168;0.125368;0.124193;0.126640;0.127122;0.124329;0.122761;0.122654;0.121759;0.125524;0.124347;0.125392;0.125029;0.124600;0.122729;0.123132;0.122513;0.125993;0.123980;0.123900;0.123372;0.125247;0.124399;0.125033;0.123422;0.124655;0.123490;0.123482;0.122608;0.126038;0.125826;0.126689;0.123466;0.124663;0.123068;0.124369;0.123346;
44;0.246604;0.138911;0.203388;0.149404;0.193712;0.150861;0.181307;0.170857;0.231007;0.220265;0.211913;0.141396;0.089258;0.134416;0.157383;0.082668;0.116510;0.213947;0.155535;0.156169;0.067481;0.123213;0.150333;0.114362;0.133112;0.091013;0.175035;0.049972;0.047515;0.128571;0.055835;0.132742;0.103145;0.114699;0.102722;0.031053;0.080811;0.045465;0.017334;0.099355;0.073671;0.042533;0.115769;0.047727;0.093126;0.049577;0.056692;0.084702;0.079764;0.133920;0.145332;0.068769;0.038784;0.060534;0.019032;0.112707;0.081120;0.144638;0.151109;0.083292;0.114244;0.020195;0.058417;0.079942;
10;0.153397;0.171313;0.202250;0.169493;0.160882;0.192219;0.177879;0.183453;0.016645;0.135145;0.177573;0.104765;0.148122;0.130512;0.110472;0.139177;0.127897;0.010397;0.122865;0.115642;0.175094;0.075877;0.179217;0.194137;0.072697;0.011548;0.030121;0.124995;0.158765;0.123327;0.147391;0.127672;0.051667;0.136541;0.169576;0.184902;0.052312;0.063967;0.175199;0.046199;0.017602;0.084760;0.039418;0.186280;0.023911;0.073700;0.144600;0.085380;0.050977;0.150898;0.129063;0.172242;0.122444;0.098266;0.048970;0.030160;0.159325;0.006990;0.074545;0.010950;0.046264;0.145405;0.077273;0.065866;
20;0.096813;0.080819;0.130781;0.137901;0.084875;0.066164;0.184983;0.166283;0.058311;0.170516;0.043193;0.097005;0.021098;0.129408;0.144141;0.187425;0.041348;0.028576;0.087240;0.115107;0.170922;0.135289;0.186276;0.206929;0.088934;0.170421;0.102924;0.028842;0.058468;0.069228;0.136524;0.171460;0.059313;0.134853;0.033614;0.080507;0.129969;0.190944;0.051140;0.184228;0.183077;0.015494;0.015344;0.086449;0.105803;0.151417;0.111027;0.129859;0.102298;0.091268;0.064096;0.101544;0.080860;0.194298;0.200292;0.137087;0.127824;0.154071;0.102166;0.130799;0.042916;0.144715;0.177227;0.149660;
